program,cohort,pacing,past_cohorts,ed_coach_used,ed_coach_available,learn_url
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,"Past Cohorts:
            online-web-pt-031119 - left on 2019-12-07 
",1,1,http://learn.co/arpethel
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,,0,0,http://learn.co/planetlucid
Program: Online Data Science Bootcamp,Cohort: online-ds-ft-120919,Pacing: Full Time,,0,0,http://learn.co/rhynos44
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-031119,Pacing: Part Time,"Past Cohorts:
            online-web-pt-021119 - left on 2019-02-07 
",9,9,http://learn.co/kerneltux0
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,1,1,http://learn.co/rphillip
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-090919 - left on 2019-11-07 
",0,0,http://learn.co/ryan-tierney
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-021119,Pacing: Part Time,,0,0,http://learn.co/ryandwolfe
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,21,21,http://learn.co/christianavdm
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,18,18,http://learn.co/rynostajcar
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/smakaitakori
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/dropheaven
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,2,2,http://learn.co/sabrina-jones
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/sabtsmith
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-120919,Pacing: Part Time,,0,0,http://learn.co/ssakbar092
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/sagaciousdavid
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/spetluri
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-100619,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100619 - left on 2019-11-01 
online-web-pt-100719 - left on 2019-10-04 
",1,1,http://learn.co/salemastat
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/785263c9-579b-4b08-b18a-b5893b94bc2b
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/1a1779a7-51e9-4743-9b6e-d090c298eb9c
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-061019,Pacing: Part Time,,1,1,http://learn.co/sharkham
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/srolandmarshall
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/zokratez
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2018-09-20 
",4,4,http://learn.co/tamburrisam
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/samanthatartas
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/smiwongx3
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-081219,Pacing: Full Time,,4,4,http://learn.co/sami-suliman
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-10-31 
online-web-pt-100719 - left on 2019-10-05 
",0,0,http://learn.co/samiali23
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/eskayio
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090819 - left on 2019-11-27 
online-web-ft-090919 - left on 2019-09-07 
",1,1,http://learn.co/samira-estes-garcia
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/swu01
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/sclerrosier
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,10,10,http://learn.co/epic448
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-031119 - left on 2019-11-14 
online-web-pt-021119 - left on 2019-02-07 
",6,6,http://learn.co/mast1142
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-110319,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-12-10 
online-web-pt-100719 - left on 2019-09-17 
online-web-pt-090919 - left on 2019-09-07 
",1,1,http://learn.co/sanazaidichi
Program: UX Design,Cohort: online-ux-ft-102119,Pacing: Full Time,,0,0,http://learn.co/fe4eb05d-cced-4a22-8982-b7cbd79c7bf2
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/karkisandesh
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/sandragon
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/sandyvern
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,0,0,http://learn.co/sdrvsx
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,,0,0,http://learn.co/santiagosalazarpavajeau
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090819,Pacing: Part Time,"Past Cohorts:
            online-web-pt-051319 - left on 2019-11-09 
",0,0,http://learn.co/elrenegade
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/santiagosendon
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/sjgarza22
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,9,9,http://learn.co/sara-harvey
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/skantor
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-ds-pt-061019 - left on 2019-06-18 
online-web-pt-061019 - left on 2019-06-12 
",0,0,http://learn.co/smanrriquez
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,,0,0,http://learn.co/saramccombs
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2018-09-20 
",4,4,http://learn.co/sarabieventide
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090819,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-07 
online-web-pt-081219 - left on 2019-08-17 
online-web-pt-061019 - left on 2019-05-09 
",2,2,http://learn.co/sjcondon
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-041519,Pacing: Part Time,,6,6,http://learn.co/saranderson13
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/scbly
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,3,3,http://learn.co/sarahrose26
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/sdorfman23
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-100719,Pacing: Full Time,"Past Cohorts:
            online-web-ft-090919 - left on 2019-09-05 
",1,1,http://learn.co/glotzbachs
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-090919,Pacing: Full Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-12 
online-web-ft-090919 - left on 2019-09-10 
online-web-pt-090919 - left on 2019-09-04 
",0,0,http://learn.co/srosiex
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-061019 - left on 2019-11-05 
online-web-pt-051319 - left on 2019-05-07 
online-web-pt-041519 - left on 2019-04-12 
",0,0,http://learn.co/sarahharrs
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,0,0,http://learn.co/sarah-hodash
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/scskinner
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-031119,Pacing: Part Time,,4,4,http://learn.co/vulcanism
Program: Online Data Science Bootcamp,Cohort: online-ds-ft-090919,Pacing: Full Time,"Past Cohorts:
            online-ds-ft-081219 - left on 2019-11-23 
online-ds-ft-051319 - left on 2019-11-15 
",2,2,http://learn.co/smcamis91
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/scottibe
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/satkins16
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/galejscott
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,7,7,http://learn.co/scotthhall
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,,0,0,http://learn.co/hoyzington
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090819,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-07 
",3,3,http://learn.co/scottjordanswimming
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,,0,0,http://learn.co/scottysk
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/scottmatsuda
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/scottms724
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/sjwakeman
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-sinatra-061818-full-time - left on 2018-08-20 
",11,11,http://learn.co/sweinstein27
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/runyans7
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-ft-011419 - left on 2019-04-05 
online-web-ft-102218 - left on 2019-03-01 
v-000 - left on 2018-09-20 
",7,7,http://learn.co/thisissdk
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/sean-flanagan
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            onl01-seng-pt-100619 - left on 2019-11-20 
online-web-pt-100619 - left on 2019-11-01 
online-web-pt-100719 - left on 2019-10-08 
online-web-pt-090919 - left on 2019-08-30 
online-web-pt-081219 - left on 2019-08-10 
online-web-pt-071519 - left on 2019-07-16 
online-web-pt-061019 - left on 2019-06-08 
online-web-pt-051319 - left on 2019-05-07 
online-web-pt-041519 - left on 2019-04-12 
online-web-pt-031119 - left on 2019-03-05 
",1,1,http://learn.co/sfyffe1
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-110419,Pacing: Full Time,,2,2,http://learn.co/darkphoenix662
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-10-31 
",0,0,http://learn.co/seanitts
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,1,1,http://learn.co/sgoldstein0
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-sp-000 - left on 2019-11-02 
",1,1,http://learn.co/seetarajpara
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,,0,0,http://learn.co/sehrish88
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,6,6,http://learn.co/sequina
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-081219,Pacing: Part Time,,3,3,http://learn.co/soulofthesword271
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,2,2,http://learn.co/squiroga8
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/askbid
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,2,2,http://learn.co/scorrea83
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/syyun13
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/jsgoldb
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/satodd1967
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,15,15,http://learn.co/sentenel
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090819,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-07 
",2,2,http://learn.co/seung0708
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-100619,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100619 - left on 2019-11-01 
online-web-pt-100719 - left on 2019-10-04 
online-web-pt-090919 - left on 2019-09-07 
",2,2,http://learn.co/pjavadi84
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/shadowfox3735
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,"Past Cohorts:
            online-web-pt-071519 - left on 2019-10-30 
",2,2,http://learn.co/shahwarspall
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/thevtoq
Program: UX Design,Cohort: online-ux-pt-102119,Pacing: Part Time,,0,0,http://learn.co/e299a056-cbeb-4583-95d9-d8901aaed940
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090919,Pacing: Part Time,,2,2,http://learn.co/shamellakin
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100719 - left on 2019-09-25 
",1,1,http://learn.co/ashucoding
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/hushangni
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-cli-071618-part-time - left on 2018-09-12 
",14,14,http://learn.co/shanisebarona
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2018-09-20 
",2,2,http://learn.co/samcches
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/magpiemac
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-061019,Pacing: Part Time,"Past Cohorts:
            online-web-pt-051319 - left on 2019-05-07 
",0,0,http://learn.co/scrabill
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,"Past Cohorts:
            online-web-ft-090919 - left on 2019-12-06 
online-web-ft-100719 - left on 2019-10-08 
",1,1,http://learn.co/shaqqour
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,6,6,http://learn.co/srqrme
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-cli-071618-part-time - left on 2018-08-08 
",8,8,http://learn.co/sharonrieger
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090919,Pacing: Part Time,,2,2,http://learn.co/sedx876
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-061019,Pacing: Part Time,"Past Cohorts:
            online-ds-pt-051319 - left on 2019-05-11 
",7,7,http://learn.co/spettiett
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/shashaisthebest
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/skmcloughlin
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-071519,Pacing: Part Time,,1,1,http://learn.co/ycorredius
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-021119,Pacing: Part Time,"Past Cohorts:
            online-web-pt-051319 - left on 2019-11-15 
online-web-pt-112618 - left on 2019-11-14 
",0,0,http://learn.co/shawandamd
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/shaymotion
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/shaylawhite
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,11,11,http://learn.co/shkusiak
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-cli-071618-part-time - left on 2018-09-12 
",10,10,http://learn.co/essbee808
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,0,0,http://learn.co/sheilab77546
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/sheilacodonnell
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,2,2,http://learn.co/shllychn
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/sheriefcloud
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,"Past Cohorts:
            online-web-pt-081219 - left on 2019-10-30 
",2,2,http://learn.co/sherg4362
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,25,25,http://learn.co/saecollins
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-ds-ft-041519 - left on 2019-06-18 
online-ds-pt-041519 - left on 2019-06-07 
online-ds-ft-041519 - left on 2019-06-06 
online-ds-ft-031119 - left on 2019-04-30 
online-ds-pt-031119 - left on 2019-03-14 
online-ds-pt-011419 - left on 2019-03-07 
online-ds-pt-112618 - left on 2018-12-04 
",1,1,http://learn.co/shivambedi
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/shmuwol
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,3,3,http://learn.co/shreemsethi
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-10-31 
",0,0,http://learn.co/seble19
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/theomoji
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/xhe518
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-ds-pt-061019 - left on 2019-07-25 
online-ds-pt-011419 - left on 2019-05-14 
online-ds-pt-010719 - left on 2018-12-07 
",4,4,http://learn.co/sid401
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/sadavath
